Bailey,Continent,20,10,11,12,30,40,130,140,120,121,122,110,80,81,82,50,100,60,62,61,90,70,71,72,160,170,180,150,151,152,153,190,200,201,202,210,220,230
192,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
192,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","64,15,0,21","57,30,0,13","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","80,15,0,5","30,65,0,5","15,80,0,5","30,65,0,5","50,45,0,5","50,45,0,5","15,80,0,5","50,45,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
292,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","50,30,0,20","40,50,0,10","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","90,5,0,5","70,20,0,10","75,0,0,25","70,5,0,25","8,1,0,1","8,1,0,1","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
392,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","50,30,0,20","40,50,0,10","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","55,40,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","40,50,0,10","75,0,0,25","70,5,0,25","8,1,0,1","1,7,0,2","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
492,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","75,5,0,20","80,10,0,10","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","90,5,0,5","85,10,0,5","75,20,0,5","85,10,0,5","75,20,0,5","75,20,0,5","75,20,0,5","75,20,0,5","75,20,0,5","75,20,0,5","85,10,0,5","75,20,0,5","85,10,0,5","70,20,0,10","75,0,0,25","75,0,0,25","8,1,0,1","7,2,0,1","9,0,0,1","9,0,0,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
592,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
692,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
692,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","60,20,0,20","50,35,0,15","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
692,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","65,15,0,20","65,25,0,10","95,0,0,5","1,0,0,99","95,1,0,4","95,1,0,4","95,1,0,4","60,35,0,5","60,39,0,1","39,60,0,1","60,39,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","39,60,0,1","60,39,0,1","39,60,0,1","60,39,0,1","65,15,0,20","75,0,0,25","70,0,0,30","7,1,0,2","3,6,0,1","8,1,0,1","7,1,0,2","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
692,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
692,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","75,1,0,24","85,3,0,12","99,0,0,1","1,0,0,99","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","87,8,0,5","80,15,0,5","87,8,0,5","80,15,0,5","80,15,0,5","80,15,0,5","90,5,0,5","80,15,0,5","80,15,0,5","87,8,0,5","80,15,0,5","87,8,0,5","85,5,0,10","75,0,0,25","74,1,0,25","9,0,0,1","7,2,0,1","9,0,0,1","9,0,0,1","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","60,39,0,1","39,60,0,1","60,39,0,1","94,5,0,1","94,5,0,1","94,5,0,1","94,1,0,5","94,5,0,1","94,5,0,1","60,39,0,1","39,60,0,1","60,39,0,1","85,5,0,10","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,North America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","86,1,0,13","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","94,1,0,5","75,0,0,25","75,0,0,25","9,0,0,1","8,0,0,2","9,0,0,1","9,0,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
93,South America,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","80,1,0,19","89,1,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","75,0,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
94,Africa,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","70,0,0,30","85,0,0,15","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","45,0,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
94,Oceania_NZ,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","50,30,0,20","40,45,0,15","60,35,0,5","1,0,0,99","30,65,0,5","30,65,0,5","30,65,0,5","50,45,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","25,65,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","1,7,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
94,Oceania,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","50,30,0,20","40,45,0,15","60,35,0,5","1,0,0,99","30,65,0,5","30,65,0,5","30,65,0,5","50,45,0,5","30,65,0,5","15,80,0,5","30,65,0,5","15,80,0,5","15,80,0,5","15,80,0,5","25,65,0,5","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","1,7,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
94,EurAsia,"30,0,0,70","60,0,0,40","60,0,0,40","80,0,0,20","75,5,0,20","80,10,0,10","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","90,5,0,5","60,39,0,1","39,60,0,1","60,39,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","79,20,0,1","60,39,0,1","39,60,0,1","60,39,0,1","70,20,0,10","75,0,0,25","75,0,0,25","9,0,0,1","7,2,0,1","9,0,0,1","9,0,0,1","43,2,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
